author,category,name,name_id,novelurl,serialnumber,serialstatus
 天惊,网游竞技,符文仙踪,x.htm,http://www.23us.so/xiaoshuo/20481.html, 9776字, 连载中
 大树L,网游竞技,海贼王之最强冰龙,x.htm,http://www.23us.so/xiaoshuo/15032.html, 854884字, 连载中
 磨砚少年,网游竞技,湾区之王,x.htm,http://www.23us.so/xiaoshuo/19125.html, 138998字, 连载中
 未老梦,网游竞技,神魔纪事录,x.htm,http://www.23us.so/xiaoshuo/17481.html, 187575字, 连载中
 极目天狗,网游竞技,网游之神级土豪,x.htm,http://www.23us.so/xiaoshuo/14734.html, 995297字, 连载中
 快剑江湖,网游竞技,带刀禁卫,x.htm,http://www.23us.so/xiaoshuo/21177.html, 133460字, 连载中
 河流之汪,网游竞技,妙木山的塔姆仙人,x.htm,http://www.23us.so/xiaoshuo/19208.html, 189988字, 连载中
 希谷,网游竞技,火影之血继网罗,x.htm,http://www.23us.so/xiaoshuo/15088.html, 215832字, 连载中
 就叫小新,网游竞技,足球之娱乐巨星,x.htm,http://www.23us.so/xiaoshuo/15724.html, 1925530字, 连载中
 233个西瓜,网游竞技,怠惰的神明大人提不起劲,x.htm,http://www.23us.so/xiaoshuo/22712.html, 219835字, 连载中
 笔下藏剑,网游竞技,火影之蓝染忽右介,x.htm,http://www.23us.so/xiaoshuo/15718.html, 1688363字, 连载中
 圆神焰魔,网游竞技,变身神装少女,x.htm,http://www.23us.so/xiaoshuo/19072.html, 3244780字, 连载中
 抚呆毛,网游竞技,网游之女祭司,x.htm,http://www.23us.so/xiaoshuo/20085.html, 120835字, 连载中
 血皇影风.QD,网游竞技,神奇宝贝之若叶夜戬,x.htm,http://www.23us.so/xiaoshuo/21242.html, 976641字, 连载中
 红茶的颜色,网游竞技,学园都市的Lv0传说,x.htm,http://www.23us.so/xiaoshuo/19465.html, 274818字, 连载中
 百炼成殇,网游竞技,最强史莱姆培养系统,x.htm,http://www.23us.so/xiaoshuo/18919.html, 190652字, 连载中
 煮鹤居士,网游竞技,全职猎人之猎魂双生,x.htm,http://www.23us.so/xiaoshuo/18888.html, 565970字, 连载中
 沧澜波涛短,网游竞技,少女航线,x.htm,http://www.23us.so/xiaoshuo/14964.html, 196308字, 连载中
 家里第三胖,网游竞技,重生之暗夜崛起,x.htm,http://www.23us.so/xiaoshuo/14718.html, 1357249字, 连载中
 仇什仁,网游竞技,玩命游戏之江湖,x.htm,http://www.23us.so/xiaoshuo/18843.html, 1626764字, 连载中
 扒瞎留神,网游竞技,变身绝色女妖,x.htm,http://www.23us.so/xiaoshuo/16336.html, 1473614字, 连载中
 爬行蟹,网游竞技,火影之万磁之王,x.htm,http://www.23us.so/xiaoshuo/20299.html, 809047字, 连载中
 颓废龙,网游竞技,恶魔囚笼,x.htm,http://www.23us.so/xiaoshuo/13119.html, 852917字, 连载中
 夜隐枭,网游竞技,法爷的英雄联盟,x.htm,http://www.23us.so/xiaoshuo/20145.html, 26676字, 连载中
 突然光和热,网游竞技,萌神信徒,x.htm,http://www.23us.so/xiaoshuo/14998.html, 83205字, 连载中
 红音也,网游竞技,精灵之沙暴天王,x.htm,http://www.23us.so/xiaoshuo/19864.html, 81414字, 连载中
 深蓝提督,网游竞技,巡礼深蓝的舰娘,x.htm,http://www.23us.so/xiaoshuo/18659.html, 131243字, 连载中
 奋斗虾米,网游竞技,王者荣耀之巅峰,x.htm,http://www.23us.so/xiaoshuo/21298.html, 6738177字, 连载中
 疯狂的哑铃,网游竞技,我的氪金战姬,x.htm,http://www.23us.so/xiaoshuo/16811.html, 3140453字, 连载中
 奈叶赛高,网游竞技,带着系统闯魔炮,x.htm,http://www.23us.so/xiaoshuo/17413.html, 498405字, 连载中
 齐佩甲,网游竞技,超神机械师,x.htm,http://www.23us.so/xiaoshuo/14341.html, 494460字, 连载中
 船长,网游竞技,上门姐夫日记,x.htm,http://www.23us.so/xiaoshuo/17317.html, 43823字, 连载中
 沉默的凉先生,网游竞技,不可思议的高中生,x.htm,http://www.23us.so/xiaoshuo/22060.html, 271909字, 连载中
 唔少,网游竞技,超神学院之真君,x.htm,http://www.23us.so/xiaoshuo/19708.html, 142205字, 连载中
 追雪逍遥01,网游竞技,海贼王之功夫之王,x.htm,http://www.23us.so/xiaoshuo/15616.html, 2515046字, 连载中
 来微笑,网游竞技,黑光病毒掠夺者,x.htm,http://www.23us.so/xiaoshuo/22327.html, 201100字, 连载中
 花生我的最爱,网游竞技,武魂大陆之兽皇,x.htm,http://www.23us.so/xiaoshuo/20864.html, 382969字, 连载中
 七星烈酒,网游竞技,全能鬼剑系统,x.htm,http://www.23us.so/xiaoshuo/15321.html, 816349字, 连载中
 陈八爷,网游竞技,海贼王之暴君熊,x.htm,http://www.23us.so/xiaoshuo/20678.html, 1077855字, 连载中
 女装胖虎,网游竞技,我就是四大魔王的第五位,x.htm,http://www.23us.so/xiaoshuo/20330.html, 532892字, 连载中
 颓话痨,网游竞技,奇迹交易所,x.htm,http://www.23us.so/xiaoshuo/22469.html, 1153527字, 连载中
 龙阳泣鱼,网游竞技,王者荣耀之无限外挂,x.htm,http://www.23us.so/xiaoshuo/19489.html, 207909字, 连载中
 毒美人,网游竞技,游戏王之假卡王,x.htm,http://www.23us.so/xiaoshuo/18723.html, 130467字, 连载中
 楚留先,网游竞技,我是妖皇,x.htm,http://www.23us.so/xiaoshuo/22231.html, 108959字, 连载中
 东门灌水,网游竞技,龙珠之超级仙豆,x.htm,http://www.23us.so/xiaoshuo/19413.html, 103801字, 连载中
 羽民,网游竞技,游戏四万年,x.htm,http://www.23us.so/xiaoshuo/14881.html, 2226574字, 连载中
 未语浅笑,网游竞技,天才风暴,x.htm,http://www.23us.so/xiaoshuo/14904.html, 430321字, 连载中
 长风,网游竞技,兵锋王座,x.htm,http://www.23us.so/xiaoshuo/14286.html, 453608字, 连载中
 上官摘星,网游竞技,全面征服,x.htm,http://www.23us.so/xiaoshuo/19556.html, 218781字, 连载中
 樱花七瓣,网游竞技,革命吧！魔王大人,x.htm,http://www.23us.so/xiaoshuo/15922.html, 947937字, 连载中
 风中的哀伤,网游竞技,清纯明星爱上我,x.htm,http://www.23us.so/xiaoshuo/18107.html, 2202929字, 连载中
 小牛牵着走,网游竞技,重生之踏破虚空,x.htm,http://www.23us.so/xiaoshuo/18821.html, 222034字, 连载中
 二哥的小号,网游竞技,我的舢舨能升级,x.htm,http://www.23us.so/xiaoshuo/21204.html, 135525字, 连载中
 BlackKing,网游竞技,重生女棋神,x.htm,http://www.23us.so/xiaoshuo/14448.html, 179010字, 连载中
 剑锋鑫,网游竞技,最强套路主宰,x.htm,http://www.23us.so/xiaoshuo/19425.html, 232867字, 连载中
 小小丁子,网游竞技,橘猫主神的铲屎日常,x.htm,http://www.23us.so/xiaoshuo/20466.html, 58970字, 连载中
 小小丁子,网游竞技,穿到回猫变成鼠,x.htm,http://www.23us.so/xiaoshuo/15220.html, 483673字, 连载中
 麓泽,网游竞技,全能快递员,x.htm,http://www.23us.so/xiaoshuo/18472.html, 168115字, 连载中
 半两余年,网游竞技,盗牌牧师,x.htm,http://www.23us.so/xiaoshuo/22762.html, 254394字, 连载中
 念经唱伤,网游竞技,穿越海贼闹革命,x.htm,http://www.23us.so/xiaoshuo/20865.html, 236870字, 连载中
 甲骨羽光,网游竞技,兽人不死之体坛悍将,x.htm,http://www.23us.so/xiaoshuo/20887.html, 172923字, 连载中
 碎叶生,网游竞技,密斯特传奇,x.htm,http://www.23us.so/xiaoshuo/18905.html, 1458908字, 连载中
 作文本,网游竞技,弃少之君临天下,x.htm,http://www.23us.so/xiaoshuo/17624.html, 1394023字, 连载中
 巽煜,网游竞技,被迫穿越的吸血鬼,x.htm,http://www.23us.so/xiaoshuo/22330.html, 178497字, 连载中
 发霉的酥肉,网游竞技,鬼舞戟神,x.htm,http://www.23us.so/xiaoshuo/21448.html, 66499字, 连载中
 兔唇追风筝,网游竞技,木叶之英雄,x.htm,http://www.23us.so/xiaoshuo/22517.html, 353684字, 连载中
 癫不二,网游竞技,副本入侵者,x.htm,http://www.23us.so/xiaoshuo/22361.html, 313904字, 连载中
 liers,网游竞技,漫威之小丑人生,x.htm,http://www.23us.so/xiaoshuo/22169.html, 159392字, 连载中
 喜欢老虎,网游竞技,变身绝色神姬,x.htm,http://www.23us.so/xiaoshuo/19503.html, 85382字, 连载中
 灼眼萝莉控,网游竞技,勇者大魔王,x.htm,http://www.23us.so/xiaoshuo/19231.html, 916975字, 连载中
 游系风,网游竞技,某科学的流体掌控,x.htm,http://www.23us.so/xiaoshuo/20177.html, 306264字, 连载中
 紫锋01,网游竞技,篮坛紫锋,x.htm,http://www.23us.so/xiaoshuo/15429.html, 6934808字, 连载中
 狂奔的二哈,网游竞技,幕后神之手,x.htm,http://www.23us.so/xiaoshuo/20205.html, 827025字, 连载中
 琅玡王,网游竞技,魔兽之我是瓦里安,x.htm,http://www.23us.so/xiaoshuo/20339.html, 79888字, 连载中
 悠悠的铅笔,网游竞技,重装机兵重生,x.htm,http://www.23us.so/xiaoshuo/22264.html, 516501字, 连载中
 主宰作家,网游竞技,变身美杜莎,x.htm,http://www.23us.so/xiaoshuo/22153.html, 148893字, 连载中
 话千秋,网游竞技,英雄无敌之光明教主,x.htm,http://www.23us.so/xiaoshuo/20035.html, 69985字, 连载中
 宝蓝海洋,网游竞技,变身懒散少女,x.htm,http://www.23us.so/xiaoshuo/21904.html, 58888字, 连载中
 二谦,网游竞技,网游之黑衣刺客,x.htm,http://www.23us.so/xiaoshuo/16713.html, 69229字, 连载中
 我说那个谁,网游竞技,直播之春秋苦旅,x.htm,http://www.23us.so/xiaoshuo/19834.html, 3782911字, 连载中
 无相法师,网游竞技,魔女小说家,x.htm,http://www.23us.so/xiaoshuo/22011.html, 113692字, 连载中
 花生酱拌面,网游竞技,wwe超级巨星,x.htm,http://www.23us.so/xiaoshuo/19967.html, 311798字, 连载中
 归知行,网游竞技,海贼之副船长红心,x.htm,http://www.23us.so/xiaoshuo/15275.html, 140275字, 连载中
 阿路君,网游竞技,本源心力,x.htm,http://www.23us.so/xiaoshuo/21155.html, 1344479字, 连载中
 网络骑士,网游竞技,扬剑天穹,x.htm,http://www.23us.so/xiaoshuo/15566.html, 1343265字, 连载中
 狐不悲,网游竞技,女帝的大内总管,x.htm,http://www.23us.so/xiaoshuo/20764.html, 33203字, 连载中
 沉入海底,网游竞技,联盟三千年,x.htm,http://www.23us.so/xiaoshuo/20950.html, 40290字, 连载中
 醉霖仙梦,网游竞技,漫威之死亡骑士,x.htm,http://www.23us.so/xiaoshuo/20599.html, 33273字, 连载中
 三千勿忘尽,网游竞技,英雄联盟：上帝之手,x.htm,http://www.23us.so/xiaoshuo/14196.html, 534351字, 连载中
 勿忘追番,网游竞技,我家有只废天使,x.htm,http://www.23us.so/xiaoshuo/18465.html, 141792字, 连载中
 书有颜如玉,网游竞技,完美四次元,x.htm,http://www.23us.so/xiaoshuo/19078.html, 1167073字, 连载中
 二等乱世,网游竞技,平淡无奇的幻想乡,x.htm,http://www.23us.so/xiaoshuo/19096.html, 879261字, 连载中
 金钱到家,网游竞技,掠夺诸天,x.htm,http://www.23us.so/xiaoshuo/14299.html, 397469字, 连载中
 NTR骑士,网游竞技,热刺之魂,x.htm,http://www.23us.so/xiaoshuo/16022.html, 1681031字, 连载中
 喵凯,网游竞技,英雄联盟之暴打全球,x.htm,http://www.23us.so/xiaoshuo/18249.html, 2587035字, 连载中
 sunddy,网游竞技,魔兽世界之阿拉索帝国再起,x.htm,http://www.23us.so/xiaoshuo/2047.html, 1726576字, 连载中
 桑闻其间,网游竞技,带土很忙,x.htm,http://www.23us.so/xiaoshuo/18860.html, 242203字, 连载中
 末日黄瓜,网游竞技,火影之暗晓,x.htm,http://www.23us.so/xiaoshuo/14991.html, 957395字, 连载中
 枯玄,网游竞技,仙王的日常生活,x.htm,http://www.23us.so/xiaoshuo/14851.html, 774577字, 连载中
 飞翔的田园犬,网游竞技,我叫科莱尼,x.htm,http://www.23us.so/xiaoshuo/20813.html, 374861字, 连载中
 东郊林公子,网游竞技,赤兔记,x.htm,http://www.23us.so/xiaoshuo/15141.html, 86041字, 连载中
 九里霸主,网游竞技,误入恋爱游戏的仙王,x.htm,http://www.23us.so/xiaoshuo/19051.html, 225204字, 连载中
 文抄公,网游竞技,逍遥梦路,x.htm,http://www.23us.so/xiaoshuo/15146.html, 223925字, 连载中
 笔斗,网游竞技,超强狂暴盗贼,x.htm,http://www.23us.so/xiaoshuo/20940.html, 1134366字, 连载中
 QQ爸爸,网游竞技,创世棍王,x.htm,http://www.23us.so/xiaoshuo/13931.html, 441576字, 连载中
 忘忧忘愁,网游竞技,二次元之缘起,x.htm,http://www.23us.so/xiaoshuo/18227.html, 592080字, 连载中
 无幽无褛,网游竞技,从刀剑开始的次元旅程,x.htm,http://www.23us.so/xiaoshuo/22721.html, 128462字, 连载中
 四行,网游竞技,都市妙手仙医,x.htm,http://www.23us.so/xiaoshuo/15013.html, 1252986字, 连载中
 白日会做梦,网游竞技,重生之领主时代,x.htm,http://www.23us.so/xiaoshuo/16402.html, 472582字, 连载中
 坐山樵,网游竞技,绿茵二十年,x.htm,http://www.23us.so/xiaoshuo/19747.html, 315333字, 连载中
 脸滚键盘瞎写,网游竞技,原来是灌篮,x.htm,http://www.23us.so/xiaoshuo/20604.html, 372526字, 连载中
 小聋包,网游竞技,瓦罗兰之无敌升级,x.htm,http://www.23us.so/xiaoshuo/22495.html, 55528字, 连载中
 雪色三世,网游竞技,Fate：穿越不列颠,x.htm,http://www.23us.so/xiaoshuo/22481.html, 774870字, 连载中
 笔聊梦月,网游竞技,不想搞事的漩涡鸣人,x.htm,http://www.23us.so/xiaoshuo/22315.html, 438142字, 连载中
 最浪子,网游竞技,从玄幻登录到都市,x.htm,http://www.23us.so/xiaoshuo/16425.html, 502562字, 连载中
 牛笔,网游竞技,进化之路,x.htm,http://www.23us.so/xiaoshuo/18605.html, 53909字, 连载中
 欢声,网游竞技,无限之异兽进化,x.htm,http://www.23us.so/xiaoshuo/21762.html, 1661244字, 连载中
 听雨沙漏,网游竞技,极品妖孽兵王,x.htm,http://www.23us.so/xiaoshuo/15530.html, 2594041字, 连载中
 冉闵屠胡,网游竞技,斗破之远方的团扇,x.htm,http://www.23us.so/xiaoshuo/18332.html, 147204字, 连载中
 爱做梦的蒜苗,网游竞技,冠军中场,x.htm,http://www.23us.so/xiaoshuo/21929.html, 205617字, 连载中
 涛哥霸气,网游竞技,变身之武侠到神话,x.htm,http://www.23us.so/xiaoshuo/15414.html, 341178字, 连载中
 渡边老贼,网游竞技,我的幼驯染才不是女神,x.htm,http://www.23us.so/xiaoshuo/17053.html, 819618字, 连载中
 啃魂,网游竞技,龙珠之超级宗师,x.htm,http://www.23us.so/xiaoshuo/14956.html, 1539535字, 连载中
 鱼11,网游竞技,我要当红包王,x.htm,http://www.23us.so/xiaoshuo/22532.html, 297151字, 连载中
 言叶庭,网游竞技,二次元国度,x.htm,http://www.23us.so/xiaoshuo/15270.html, 2382006字, 连载中
 白色打火机,网游竞技,海贼王之逆天作弊器,x.htm,http://www.23us.so/xiaoshuo/15137.html, 297618字, 连载中
 爱开大差,网游竞技,我在仙侠的娱乐帝国,x.htm,http://www.23us.so/xiaoshuo/16875.html, 54402字, 连载中
 永驻生机,网游竞技,变身反派少女,x.htm,http://www.23us.so/xiaoshuo/21966.html, 108254字, 连载中
 星幻奇迹,网游竞技,主神游戏中的杀人鬼,x.htm,http://www.23us.so/xiaoshuo/21053.html, 1582827字, 连载中
 能飞的马,网游竞技,名侦探柯南之移动炸弹,x.htm,http://www.23us.so/xiaoshuo/17041.html, 2264997字, 连载中
 英雄小少年,网游竞技,美漫之奥特传说,x.htm,http://www.23us.so/xiaoshuo/21286.html, 862394字, 连载中
 英雄小少年,网游竞技,美漫之奥特传说,x.htm,http://www.23us.so/xiaoshuo/20913.html, 835359字, 连载中
 圆神焰魔,网游竞技,变身未来当宅女,x.htm,http://www.23us.so/xiaoshuo/20470.html, 177742字, 连载中
 四时风雨,网游竞技,我真不是女侠,x.htm,http://www.23us.so/xiaoshuo/18744.html, 80933字, 连载中
 东土梦月,网游竞技,钢之轨迹,x.htm,http://www.23us.so/xiaoshuo/21567.html, 2240780字, 连载中
 保龄球,网游竞技,网游之月球战争,x.htm,http://www.23us.so/xiaoshuo/15996.html, 1088165字, 连载中
 又又果子,网游竞技,网游三国之真实世界,x.htm,http://www.23us.so/xiaoshuo/22023.html, 418366字, 连载中
 橡皮恐龙,网游竞技,大盗格罗斯,x.htm,http://www.23us.so/xiaoshuo/20966.html, 243934字, 连载中
 第十六笼馒头,网游竞技,你为何召唤我,x.htm,http://www.23us.so/xiaoshuo/14483.html, 808472字, 连载中
 韩子卿,网游竞技,一拳火影,x.htm,http://www.23us.so/xiaoshuo/20262.html, 191861字, 连载中
 符小妖,网游竞技,图腾天王,x.htm,http://www.23us.so/xiaoshuo/19876.html, 18963字, 连载中
 逍遥兽,网游竞技,海贼王之海绵宝宝继承人,x.htm,http://www.23us.so/xiaoshuo/17738.html, 253810字, 连载中
 七星少将,网游竞技,我可能救了个假世界,x.htm,http://www.23us.so/xiaoshuo/15286.html, 290000字, 连载中
 奇怪的鱼,网游竞技,我的奥特人生,x.htm,http://www.23us.so/xiaoshuo/17254.html, 660038字, 连载中
 言龙,网游竞技,僵尸崛起系统,x.htm,http://www.23us.so/xiaoshuo/20565.html, 5351865字, 连载中
 盐不加碘,网游竞技,超神学院之现实,x.htm,http://www.23us.so/xiaoshuo/22522.html, 848063字, 连载中
 海浪如山,网游竞技,网游之召唤大骑士,x.htm,http://www.23us.so/xiaoshuo/17016.html, 6198518字, 连载中
 白色花火,网游竞技,网游之永恒剑主,x.htm,http://www.23us.so/xiaoshuo/21187.html, 314581字, 连载中
 闷骚去病,网游竞技,立地蛮太岁,x.htm,http://www.23us.so/xiaoshuo/15551.html, 4036176字, 连载中
 风华梦间,网游竞技,哈利波特之艾奇,x.htm,http://www.23us.so/xiaoshuo/20384.html, 616662字, 连载中
 认真一点,网游竞技,某法师的死神,x.htm,http://www.23us.so/xiaoshuo/15266.html, 407580字, 连载中
 暴走的疯兔,网游竞技,在地下城行走的人果然不正常,x.htm,http://www.23us.so/xiaoshuo/21328.html, 10888990字, 连载中
 小巷布衣,网游竞技,网游三国之天下诸侯,x.htm,http://www.23us.so/xiaoshuo/16724.html, 481712字, 连载中
 鱼与渔与余,网游竞技,英雄无敌之骷髅来袭,x.htm,http://www.23us.so/xiaoshuo/22390.html, 297173字, 连载中
